0 Temps	1 Thermocouple 0	2 Thermocouple 1	3 Thermocouple 2	4 Thermocouple 3	5 Thermocouple 4	6 Pression	7 Force	8 Temps Magna Power	9 Voltage Magna Power	10 Courant Magna Power
1958,600	82,050	118,770	717,700	720,870	720,900	102,160	341,820	22,000	59,800	2,180
1958,800	82,400	119,180	717,680	720,870	720,910	102,160	341,990	23,000	59,800	2,180
1959,000	82,890	119,720	717,600	720,900	720,900	102,160	342,000	23,000	59,800	2,180
1959,200	83,250	120,070	717,640	720,880	720,890	102,160	342,080	23,000	59,800	2,180
1959,400	83,880	120,670	717,770	720,880	720,890	102,160	342,330	23,000	59,900	2,180
1959,600	84,370	121,110	717,810	720,870	720,880	102,160	342,190	23,000	59,900	2,180
1959,800	84,910	121,580	717,830	720,870	720,880	102,160	342,170	24,000	59,800	2,180
1960,000	85,380	121,960	717,770	720,890	720,890	102,150	342,340	24,000	59,700	2,180
1960,200	85,860	122,390	717,860	720,890	720,910	102,150	342,310	24,000	59,700	2,180
1960,400	86,200	122,850	717,720	720,880	720,900	102,150	342,360	24,000	59,800	2,180
1960,600	86,800	123,220	717,630	720,870	720,910	102,150	342,370	25,000	59,800	2,180
1960,800	87,150	123,690	717,510	720,890	720,920	102,150	342,300	25,000	59,700	2,180
1961,000	87,660	124,000	717,570	720,870	720,900	102,150	342,180	25,000	59,700	2,180
1961,200	88,090	124,480	717,710	720,870	720,900	102,150	342,100	25,000	59,700	2,180
1961,400	88,660	124,850	717,590	720,870	720,890	102,150	342,060	25,000	59,700	2,180
1961,600	89,120	125,350	717,390	720,870	720,910	102,150	342,200	26,000	59,700	2,180
1961,800	89,640	125,760	717,320	720,890	720,910	102,150	342,120	26,000	59,700	2,180
1962,000	90,010	126,090	717,300	720,870	720,930	102,150	341,920	26,000	59,700	2,180
1962,200	90,570	126,600	717,310	720,870	720,900	102,150	341,890	26,000	59,800	2,180
1962,400	90,950	126,900	717,240	720,870	720,910	102,150	341,920	26,000	59,800	2,180
1962,600	91,490	127,400	717,360	720,860	720,890	102,150	341,760	27,000	59,800	2,180
1962,800	91,830	127,750	717,440	720,870	720,910	102,150	341,760	27,000	59,800	2,180
1963,000	92,300	128,140	717,510	720,880	720,900	102,150	341,490	27,000	59,700	2,180
1963,200	92,730	128,590	717,500	720,880	720,890	102,150	341,380	27,000	59,700	2,180
1963,400	93,150	128,910	717,370	720,880	720,890	102,150	341,230	27,000	59,700	2,180
1963,600	93,670	129,440	717,330	720,860	720,900	102,150	341,360	27,000	59,700	2,180
1963,800	94,110	129,700	717,360	720,860	720,900	102,150	341,220	28,000	59,700	2,180
1964,000	94,540	129,980	717,240	720,860	720,900	102,150	341,020	28,000	59,500	2,180
1964,200	94,870	130,440	717,180	720,860	720,900	102,150	340,920	28,000	59,500	2,180
1964,400	95,400	130,730	717,430	720,870	720,910	102,150	340,870	28,000	59,500	2,180
1964,600	95,840	131,150	717,410	720,840	720,900	102,150	340,370	28,000	59,600	2,200
1964,800	96,330	131,520	717,310	720,860	720,890	102,150	340,350	29,000	59,600	2,200
1965,000	96,650	131,760	717,250	720,870	720,890	102,150	340,220	29,000	59,600	2,180
1965,200	97,140	132,210	717,490	720,870	720,890	102,150	340,070	29,000	59,600	2,180
1965,400	97,540	132,520	717,490	720,870	720,910	102,150	339,860	30,000	59,600	2,180
1965,600	98,000	132,840	717,430	720,870	720,880	102,130	339,550	30,000	59,600	2,200
1965,800	98,420	133,260	718,290	720,860	720,880	102,120	339,510	30,000	59,600	2,200
1966,000	98,790	133,530	719,000	720,860	720,900	102,120	339,410	30,000	59,500	2,180
1966,200	99,280	133,800	719,290	720,870	720,890	102,140	339,320	30,000	59,500	2,180
1966,400	99,620	134,220	719,420	720,870	720,890	102,150	339,310	30,000	59,600	2,180
1966,600	100,190	134,560	719,460	720,870	720,910	102,150	339,290	31,000	59,600	2,180
1966,800	100,510	134,800	719,480	720,880	720,900	102,150	338,920	31,000	59,600	2,200
1967,000	100,970	135,180	719,520	720,870	720,900	102,150	338,580	31,000	59,600	2,180
1967,200	101,360	135,450	718,770	720,880	720,900	102,150	338,350	31,000	59,500	2,180
1967,400	101,760	135,720	717,630	720,870	720,920	102,140	338,050	31,000	59,600	2,180
1967,600	102,250	136,160	716,810	720,870	720,920	102,130	337,890	32,000	59,600	2,180
1967,800	102,570	136,420	716,510	720,870	720,940	102,130	337,680	32,000	59,600	2,200
1968,000	103,020	136,630	716,420	720,870	720,910	102,090	337,440	32,000	59,600	2,200
1968,200	103,330	136,930	716,410	720,870	720,910	102,090	337,260	32,000	59,500	2,200
1968,400	103,790	137,260	716,410	720,850	720,900	102,090	336,830	32,000	59,500	2,200
1968,600	104,250	137,550	716,470	720,860	720,900	102,090	336,690	33,000	59,600	2,200
1968,800	104,620	137,870	716,480	720,860	720,920	102,090	336,550	33,000	59,600	2,200
1969,000	105,100	138,230	716,450	720,870	720,900	102,090	336,350	33,000	59,500	2,200
1969,200	105,360	138,400	716,410	720,870	720,890	102,090	336,110	33,000	59,300	2,200
1969,400	105,860	138,670	716,410	720,870	720,890	102,090	335,860	33,000	59,300	2,200
1969,600	106,230	139,100	716,360	720,870	720,890	102,090	335,680	33,000	59,300	2,200
1969,800	106,580	139,330	716,450	720,880	720,920	102,100	335,290	34,000	59,300	2,200
1970,000	106,990	139,530	716,470	720,880	720,930	102,080	335,120	34,000	59,300	2,200
1970,200	107,260	139,850	716,500	720,870	720,910	102,040	334,960	34,000	59,300	2,200
1970,400	107,730	140,180	716,480	720,880	720,910	102,070	334,670	34,000	59,300	2,200
1970,600	108,270	140,600	716,500	720,870	720,920	102,070	334,520	34,000	59,300	2,200
1970,800	108,520	140,740	716,390	720,880	720,920	102,080	334,430	35,000	59,300	2,200
1971,000	108,940	141,040	716,420	720,860	720,910	102,090	334,240	35,000	59,300	2,200
1971,200	109,180	141,260	716,330	720,870	720,910	102,080	334,060	35,000	59,300	2,200
1971,400	109,610	141,400	716,420	720,870	720,910	102,080	333,870	36,000	59,300	2,200
1971,600	110,030	141,760	716,360	720,870	720,910	102,050	333,820	36,000	59,300	2,200
1971,800	110,330	142,070	716,320	720,870	720,890	102,030	333,660	36,000	59,300	2,200
1972,000	110,770	142,240	716,280	720,870	720,910	102,020	333,610	36,000	59,200	2,200
1972,200	111,070	142,460	716,260	720,880	720,900	102,010	333,490	36,000	59,200	2,200
1972,400	111,480	142,810	716,340	720,860	720,890	102,000	333,350	36,000	59,200	2,200
1972,600	111,930	143,130	716,300	720,860	720,900	102,000	333,130	37,000	59,200	2,200
1972,800	112,190	143,280	716,350	720,860	720,890	101,990	333,120	37,000	59,200	2,200
1973,000	112,660	143,550	716,330	720,870	720,900	102,000	332,960	37,000	59,200	2,200
1973,200	112,950	143,880	716,360	720,880	720,900	102,000	332,730	37,000	59,100	2,200
1973,400	113,300	144,130	716,440	720,870	720,910	101,990	332,520	37,000	59,100	2,200
1973,600	113,760	144,380	716,580	720,860	720,900	102,000	332,490	38,000	59,100	2,200
1973,800	114,010	144,640	716,740	720,860	720,900	101,990	332,410	38,000	59,100	2,200
1974,000	114,480	144,940	716,760	720,880	720,900	101,990	332,300	38,000	59,100	2,200
1974,200	114,810	145,120	716,820	720,880	720,920	102,000	332,060	38,000	59,100	2,200
1974,400	115,160	145,330	716,830	720,900	720,920	101,990	332,110	38,000	59,100	2,200
1974,600	115,580	145,750	716,920	720,880	720,910	101,990	332,010	39,000	59,100	2,200
1974,800	115,860	146,000	716,960	720,870	720,900	101,990	331,800	39,000	59,100	2,220
1975,000	116,220	146,140	717,000	720,860	720,900	101,990	331,520	39,000	59,100	2,220
1975,200	116,630	146,360	717,020	720,860	720,920	101,990	331,240	39,000	59,000	2,220
1975,400	116,870	146,720	717,040	720,870	720,900	101,990	331,090	39,000	59,000	2,220
1975,600	117,350	146,970	717,040	720,850	720,920	102,000	331,040	39,000	59,000	2,200
1975,800	117,670	147,100	717,060	720,850	720,910	102,000	331,050	40,000	59,000	2,220
1976,000	117,930	147,270	717,060	720,850	720,920	102,000	331,020	40,000	59,000	2,220
1976,200	118,340	147,590	717,070	720,860	720,920	102,000	331,040	40,000	59,000	2,220
1976,400	118,660	147,860	717,050	720,870	720,910	102,000	330,980	41,000	58,900	2,220
1976,600	119,030	148,070	717,060	720,860	720,920	102,000	330,940	41,000	59,000	2,220
1976,800	119,410	148,200	717,060	720,860	720,900	102,000	330,740	41,000	59,000	2,220
1977,000	119,660	148,540	717,060	720,860	720,890	102,000	330,800	41,000	58,900	2,220
1977,200	120,000	148,830	717,050	720,860	720,880	101,990	330,540	41,000	58,900	2,220
1977,400	120,390	148,970	717,530	720,870	720,880	101,990	330,430	42,000	58,900	2,220
1977,600	120,690	149,210	717,670	720,860	720,890	101,990	330,410	42,000	58,900	2,220
1977,800	121,000	149,410	717,620	720,870	720,900	101,990	330,180	42,000	58,900	2,220
1978,000	121,430	149,740	717,260	720,880	720,920	101,990	330,220	42,000	58,900	2,220
1978,200	121,630	149,920	717,060	720,870	720,910	101,990	330,090	42,000	58,900	2,220
1978,400	121,920	150,080	716,890	720,870	720,900	101,990	330,040	42,000	58,600	2,220
1978,600	122,350	150,350	716,820	720,860	720,890	101,990	330,220	43,000	58,600	2,220
1978,800	122,590	150,630	716,860	720,860	720,880	101,990	330,120	43,000	58,700	2,220
1979,000	122,910	150,810	716,950	720,870	720,910	101,990	329,960	43,000	58,700	2,220
1979,200	123,280	150,930	716,980	720,880	720,900	101,990	329,900	43,000	58,600	2,220
1979,400	123,510	151,170	717,010	720,890	720,910	101,990	329,730	43,000	58,800	2,220
1979,600	123,850	151,520	717,020	720,860	720,940	101,990	329,680	44,000	58,800	2,220
1979,800	124,250	151,730	717,030	720,870	720,900	101,990	329,670	44,000	58,700	2,220
1980,000	124,470	151,850	717,080	720,860	720,900	101,990	329,680	44,000	58,700	2,220
1980,200	124,720	151,990	717,070	720,850	720,920	101,990	329,400	44,000	58,700	2,240
1980,400	125,140	152,180	717,050	720,860	720,920	101,980	329,290	44,000	58,700	2,240
1980,600	125,430	152,520	717,040	720,870	720,910	101,980	329,290	45,000	58,700	2,240
1980,800	125,620	152,760	717,040	720,870	720,890	101,970	329,060	45,000	58,700	2,240
1981,000	126,010	152,860	717,060	720,870	720,920	101,970	329,080	45,000	58,500	2,240
1981,200	126,310	153,010	717,060	720,880	720,910	101,980	329,080	45,000	58,400	2,240
1981,400	126,630	153,320	717,050	720,870	720,920	101,980	328,660	46,000	58,400	2,240
1981,600	126,990	153,590	717,040	720,870	720,930	101,980	329,050	46,000	58,400	2,240
1981,800	127,260	153,740	717,040	720,870	720,900	101,960	329,050	46,000	58,400	2,240
1982,000	127,440	153,870	717,060	720,880	720,920	101,940	328,990	46,000	58,400	2,240
1982,200	127,800	154,030	717,040	720,870	720,920	101,970	328,900	46,000	58,400	2,240
1982,400	128,190	154,380	717,030	720,880	720,910	101,980	328,800	47,000	58,300	2,240
1982,600	128,430	154,610	717,030	720,880	720,890	101,970	328,920	47,000	58,400	2,240
1982,800	128,690	154,740	717,030	720,870	720,930	101,970	328,990	47,000	58,400	2,240
1983,000	129,050	154,830	717,040	720,870	720,910	101,940	328,910	47,000	58,400	2,240
1983,200	129,270	155,010	717,050	720,870	720,920	101,930	328,860	47,000	58,400	2,240
1983,400	129,620	155,400	717,040	720,860	720,920	101,920	328,680	48,000	58,300	2,240
1983,600	130,010	155,590	717,040	720,860	720,920	101,930	328,650	48,000	58,300	2,240
1983,800	130,230	155,710	717,040	720,860	720,910	101,920	328,780	48,000	58,300	2,240
1984,000	130,430	155,810	717,070	720,860	720,930	101,920	328,810	48,000	58,300	2,250
1984,200	130,790	156,020	717,070	720,860	720,910	101,910	328,880	48,000	58,300	2,250
1984,400	131,150	156,360	717,050	720,850	720,910	101,920	329,020	48,000	58,300	2,240
1984,600	131,310	156,570	717,050	720,870	720,900	101,920	329,130	49,000	58,300	2,240
1984,800	131,640	156,690	717,040	720,870	720,920	101,920	329,160	49,000	58,300	2,240
1985,000	131,980	156,820	717,040	720,870	720,920	101,930	329,000	49,000	58,300	2,240
1985,200	132,190	157,040	717,050	720,860	720,910	101,910	328,920	49,000	58,200	2,240
1985,400	132,510	157,410	717,740	720,870	720,900	101,920	328,610	49,000	58,200	2,240
1985,600	132,840	157,550	718,770	720,870	720,920	101,930	328,410	50,000	58,200	2,240
1985,800	133,090	157,690	719,190	720,870	720,910	101,930	328,140	50,000	58,400	2,240
1986,000	133,280	157,770	719,370	720,870	720,900	101,920	327,980	50,000	58,400	2,240
1986,200	133,620	158,010	719,440	720,870	720,910	101,920	327,760	51,000	58,300	2,240
1986,400	134,000	158,360	719,170	720,860	720,900	101,900	327,680	51,000	58,300	2,240
1986,600	134,150	158,530	718,470	720,860	720,910	101,870	327,620	51,000	58,100	2,240
1986,800	134,370	158,620	718,030	720,880	720,910	101,860	327,510	51,000	58,100	2,240
1987,000	134,750	158,790	717,330	720,880	720,940	101,840	327,500	51,000	58,100	2,240
1987,200	134,990	159,000	717,120	720,880	720,930	101,830	327,610	51,000	58,100	2,250
1987,400	135,330	159,380	717,000	720,850	720,920	101,830	327,390	52,000	58,100	2,250
1987,600	135,600	159,500	717,000	720,870	720,910	101,820	327,380	52,000	58,100	2,250
1987,800	135,860	159,600	716,940	720,880	720,910	101,820	326,940	52,000	58,100	2,250
1988,000	136,070	159,720	716,830	720,880	720,910	101,820	327,180	52,000	58,000	2,250
1988,200	136,340	160,020	716,900	720,880	720,910	101,820	327,220	52,000	58,000	2,250
1988,400	136,750	160,340	716,890	720,860	720,900	101,820	327,510	53,000	58,000	2,250
1988,600	136,940	160,480	716,920	720,870	720,900	101,820	327,320	53,000	57,900	2,250
1988,800	137,110	160,550	717,280	720,870	720,890	101,820	327,320	53,000	57,900	2,250
1989,000	137,380	160,700	717,600	720,860	720,890	101,830	327,220	53,000	58,000	2,250
1989,200	137,700	160,970	717,720	720,860	720,890	101,830	327,300	53,000	58,000	2,250
1989,400	137,960	161,310	717,740	720,860	720,910	101,820	327,010	54,000	57,900	2,250
1989,600	138,120	161,440	717,850	720,860	720,900	101,820	327,160	54,000	57,900	2,250
1989,800	138,420	161,520	717,920	720,860	720,890	101,820	327,220	54,000	57,900	2,250
1990,000	138,720	161,650	717,960	720,870	720,890	101,820	327,030	54,000	57,900	2,250
1990,200	138,890	161,890	717,660	720,870	720,910	101,820	326,950	54,000	57,900	2,250
1990,400	139,180	162,190	717,080	720,870	720,900	101,820	326,940	54,000	58,000	2,250
1990,600	139,500	162,350	716,870	720,870	720,890	101,820	326,610	55,000	58,000	2,250
1990,800	139,740	162,480	716,850	720,870	720,890	101,820	326,420	55,000	58,000	2,250
1991,000	139,900	162,570	716,860	720,870	720,890	101,820	326,190	55,000	58,000	2,250
1991,200	140,080	162,880	716,910	720,880	720,890	101,820	325,920	55,000	58,000	2,250
1991,400	140,510	163,120	716,900	720,870	720,880	101,820	325,520	55,000	58,000	2,250
1991,600	140,740	163,310	716,830	720,870	720,900	101,820	325,360	56,000	58,000	2,250
1991,800	140,960	163,450	716,630	720,870	720,890	101,820	325,210	56,000	57,900	2,250
1992,000	141,290	163,640	716,680	720,870	720,930	101,820	325,010	56,000	57,900	2,250
1992,200	141,600	163,980	716,770	720,880	720,920	101,820	324,780	57,000	57,900	2,250
1992,400	141,820	164,240	716,800	720,840	720,890	101,820	324,440	57,000	57,900	2,250
1992,600	141,940	164,340	716,850	720,840	720,900	101,820	324,600	57,000	57,900	2,250
1992,800	142,180	164,400	716,780	720,850	720,900	101,820	324,630	57,000	57,900	2,250
1993,000	142,440	164,440	716,710	720,860	720,880	101,820	324,510	57,000	57,900	2,250
1993,200	142,660	164,550	716,650	720,860	720,890	101,820	324,400	57,000	57,900	2,250
1993,400	142,900	164,900	716,760	720,870	720,910	101,820	324,290	58,000	57,900	2,250
1993,600	143,060	165,120	716,860	720,850	720,930	101,820	324,290	58,000	57,800	2,250
1993,800	143,340	165,260	716,800	720,860	720,920	101,820	324,350	58,000	57,800	2,250
1994,000	143,600	165,360	716,790	720,860	720,900	101,820	324,470	58,000	57,700	2,250
1994,200	143,760	165,500	716,880	720,870	720,900	101,820	324,370	58,000	57,800	2,250
1994,400	144,010	165,830	716,840	720,870	720,890	101,820	324,310	59,000	57,800	2,250
1994,600	144,310	166,010	716,950	720,870	720,880	101,820	324,180	59,000	57,800	2,250
1994,800	144,550	166,180	716,960	720,880	720,900	101,820	324,160	59,000	57,800	2,250
1995,000	144,680	166,270	716,930	720,880	720,890	101,820	324,140	59,000	57,900	2,250
1995,200	144,830	166,350	716,860	720,880	720,890	101,820	324,060	59,000	57,900	2,250
1995,400	145,200	166,600	716,770	720,880	720,910	101,820	323,950	60,000	57,900	2,250
1995,600	145,500	166,850	716,780	720,870	720,910	101,820	323,760	60,000	57,900	2,250
1995,800	145,640	167,070	716,820	720,860	720,900	101,820	323,780	60,000	57,900	2,250
1996,000	145,790	167,180	716,840	720,860	720,910	101,820	323,770	60,000	58,000	2,250
1996,200	146,100	167,250	716,890	720,860	720,920	101,820	323,810	60,000	58,000	2,250
1996,400	146,430	167,440	716,920	720,850	720,900	101,820	323,860	60,000	57,900	2,250
1996,600	146,580	167,570	716,790	720,860	720,910	101,820	323,840	61,000	57,900	2,250
1996,800	146,720	167,820	716,830	720,870	720,920	101,810	323,900	61,000	57,800	2,250
1997,000	146,980	168,010	716,940	720,870	720,900	101,820	323,940	61,000	57,800	2,250
1997,200	147,310	168,130	716,820	720,870	720,900	101,820	323,920	62,000	57,900	2,250
1997,400	147,550	168,280	716,810	720,830	720,930	101,820	323,660	62,000	57,800	2,250
1997,600	147,670	168,390	716,900	720,850	720,920	101,820	323,770	62,000	57,800	2,250
1997,800	148,000	168,580	716,880	720,870	720,920	101,820	323,700	62,000	57,800	2,250
1998,000	148,260	168,800	716,910	720,880	720,910	101,810	323,540	62,000	57,800	2,250
1998,200	148,410	168,950	717,030	720,860	720,910	101,810	323,610	63,000	58,000	2,250
1998,400	148,590	169,140	717,020	720,870	720,920	101,790	323,700	63,000	58,000	2,250
1998,600	148,810	169,230	717,010	720,870	720,890	101,770	323,560	63,000	57,900	2,250
1998,800	149,110	169,400	716,990	720,860	720,900	101,800	323,410	63,000	57,900	2,250
1999,000	149,350	169,570	716,960	720,860	720,910	101,810	323,240	63,000	57,900	2,250
1999,200	149,470	169,830	716,970	720,870	720,930	101,810	323,180	63,000	57,900	2,250
1999,400	149,700	170,030	716,970	720,860	720,920	101,820	323,180	64,000	57,900	2,250
1999,600	149,900	170,110	717,010	720,870	720,930	101,820	323,250	64,000	57,800	2,250
1999,800	150,210	170,190	717,030	720,870	720,920	101,810	323,290	64,000	57,800	2,250
2000,000	150,390	170,320	717,030	720,880	720,900	101,810	323,280	64,000	57,800	2,250
2000,200	150,500	170,520	717,040	720,870	720,900	101,800	323,030	64,000	57,800	2,250
2000,400	150,920	170,890	716,980	720,840	720,900	101,780	322,640	65,000	57,800	2,250
2000,600	151,080	170,990	717,010	720,860	720,920	101,770	322,210	65,000	57,800	2,250
2000,800	151,290	171,070	717,020	720,860	720,910	101,760	322,150	65,000	57,800	2,250
2001,000	151,390	171,130	717,040	720,890	720,910	101,700	322,140	65,000	57,800	2,250
2001,200	151,520	171,230	717,040	720,880	720,900	101,720	322,040	65,000	57,800	2,250
2001,400	151,870	171,450	717,090	720,870	720,900	101,740	321,920	66,000	57,800	2,250
2001,600	152,140	171,670	717,040	720,870	720,900	101,740	321,880	66,000	57,600	2,250
2001,800	152,310	171,830	717,040	720,860	720,900	101,730	321,940	66,000	57,600	2,250
2002,000	152,440	171,950	717,040	720,870	720,890	101,700	321,980	66,000	57,700	2,250
2002,200	152,630	172,030	717,050	720,870	720,900	101,690	322,030	66,000	57,700	2,250
2002,400	152,940	172,180	717,040	720,870	720,900	101,680	321,940	67,000	57,700	2,250
2002,600	153,170	172,330	717,050	720,860	720,900	101,670	321,980	67,000	57,700	2,250
2002,800	153,290	172,580	717,040	720,860	720,890	101,660	322,070	67,000	57,600	2,250
2003,000	153,420	172,800	717,040	720,860	720,890	101,660	321,980	67,000	57,600	2,270
2003,200	153,660	172,920	717,040	720,870	720,890	101,660	322,050	68,000	57,700	2,270
2003,400	153,970	173,020	717,050	720,870	720,900	101,660	321,950	68,000	57,700	2,270
2003,600	154,160	173,080	717,040	720,860	720,910	101,650	321,810	68,000	57,700	2,270
2003,800	154,280	173,200	717,040	720,870	720,900	101,650	321,820	68,000	57,600	2,250
2004,000	154,420	173,420	717,040	720,870	720,890	101,650	321,910	68,000	57,600	2,270
2004,200	154,720	173,660	717,040	720,860	720,900	101,650	321,940	69,000	57,600	2,270
2004,400	155,020	173,860	717,120	720,860	720,900	101,650	321,930	69,000	57,600	2,270
2004,600	155,190	173,940	717,060	720,870	720,910	101,660	321,870	69,000	57,500	2,270
2004,800	155,270	174,030	717,050	720,870	720,930	101,660	321,910	69,000	57,500	2,270
2005,000	155,420	174,180	717,040	720,860	720,910	101,660	321,900	69,000	57,500	2,270
2005,200	155,680	174,420	717,040	720,870	720,910	101,660	322,010	69,000	57,600	2,270
2005,400	156,030	174,670	717,020	720,870	720,900	101,660	322,190	70,000	57,600	2,270
2005,600	156,180	174,820	717,010	720,870	720,890	101,650	322,000	70,000	57,500	2,270
2005,800	156,240	174,900	717,020	720,870	720,890	101,650	322,010	70,000	57,500	2,270
